x coord, y coord, z coord, scalar 
3.82841, 3.68792, 0, 0
3.82841, 3.94648, 0, 0
3.82841, 4.11238, 0, 0
3.97159, 3.02826, 0, 0
3.97159, 3.19376, 0, 0
3.97159, 3.45149, 0, 0
3.97159, 3.74242, 0, 0
3.97159, 3.99992, 0, 0
3.97159, 4.16515, 0, 0
4.09836, 3.07922, 0, 0
4.09836, 3.24406, 0, 0
4.09836, 3.50079, 0, 0
4.09836, 3.79063, 0, 0
4.09836, 4.04719, 0, 0
4.09836, 4.21183, 0, 0
4.17974, 3.11191, 0, 0
4.17974, 3.27633, 0, 0
4.17974, 3.53242, 0, 0
4.17974, 3.82155, 0, 0
4.17974, 4.0775, 0, 0
4.17974, 4.24176, 0, 0
4.22026, 3.12818, 0, 0
4.22026, 3.29239, 0, 0
4.22026, 3.54816, 0, 0
4.22026, 3.83694, 0, 0
4.22026, 4.09258, 0, 0
4.22026, 4.25665, 0, 0
4.30164, 3.16086, 0, 0
4.30164, 3.32465, 0, 0
4.30164, 3.57977, 0, 0
4.30164, 3.86784, 0, 0
4.30164, 4.12288, 0, 0
4.30164, 4.28657, 0, 0
4.42841, 3.21177, 0, 0
4.42841, 3.3749, 0, 0
4.42841, 3.62902, 0, 0
4.42841, 3.91599, 0, 0
4.42841, 4.17008, 0, 0
4.42841, 4.33317, 0, 0
4.57159, 3.26927, 0, 0
4.57159, 3.43165, 0, 0
4.57159, 3.68464, 0, 0
4.57159, 3.97036, 0, 0
4.57159, 4.22338, 0, 0
4.57159, 4.3858, 0, 0
